sku,sku_name,category,supplier_id,location_id,storage_bin,quantity_kg,reorder_level_kg,unit_cost_myr,last_restocked,expiry_date,is_hazardous
SKU-00333,Barcode Scanner,FOOD_DRY,SUP-043,LOC-003,WH-C-BIN-13,273.0,20.0,471.27,2026-01-23,,false
SKU-00335,PVC Pipe 50mm,PACKAGING,SUP-078,LOC-005,WH-E-BIN-15,77.0,0,652.61,2026-05-11,,false
SKU-00336,Rubber Gasket Set,MACHINERY_PARTS,SUP-196,LOC-016,WH-P-BIN-16,163.0,15.0,142.83,2026-06-16,,false
SKU-00337,Cable Tie Assorted,PPE,SUP-099,LOC-015,WH-O-BIN-17,318.0,30.0,653.26,2026-02-07,2026-10-07,false
SKU-00338,Dust Mask N95 Pack,CLEANING,SUP-022,Warehouse G,WH-G-BIN-18,498.0,10.0,406.37,2026-03-26,,false
SKU-00339,Wooden Pallet Std,MEDICAL,SUP-110,LOC-004,WH-D-BIN-19,203.0,25.0,703.62,2026-06-13,2026-09-18,false
SKU-00340,,RAW_MATERIALS,SUP-096,LOC-002,WH-B-BIN-20,171.0,20.0,374.48,2026-03-18,,false
SKU-00342,Spill Kit 20L,ELECTRONICS,SUP-057,LOC-005,WH-E-BIN-22,8.0,10.0,21.55,2026-06-17,,false
SKU-00343,Epoxy Resin 1L,FOOD_DRY,SUP-056,Warehouse A,WH-A-BIN-23,460.0,25.0,689.03,2026-04-25,,false
SKU-00344,Chain Block 1T,FOOD_COLD,SUP-200,LOC-019,WH-S-BIN-24,349.0,25.0,638.77,2026-01-13,,false
SKU-00345,Temperature Logger,PACKAGING,SUP-191,LOC-003,WH-C-BIN-25,299.0,40.0,403.33,2026-03-18,,false
SKU-00346,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-013,LOC-008,WH-H-BIN-26,13.0,15.0,155.22,2026-05-07,2026-10-15,false
SKU-00348,Compressed Air Hose,CLEANING,SUP-029,LOC-011,WH-K-BIN-28,91.0,10.0,26.97,2026-05-04,,false
SKU-00349,First Aid Refill,MEDICAL,SUP-014,LOC-003,WH-C-BIN-29,8.0,15.0,308.11,2026-03-01,2026-08-13,false
SKU-00350,Racking Beam 2.4m,RAW_MATERIALS,SUP-143,LOC-010,WH-J-BIN-30,23.0,0,461.46,2026-04-03,2026-10-12,false
SKU-00351,,CHEMICALS,SUP-101,LOC-010,WH-J-BIN-31,438.0,20.0,396.46,2026-04-30,,false
SKU-00352,Load Cell 500kg,ELECTRONICS,SUP-155,LOC-014,WH-N-BIN-32,172.0,10.0,761.83,2026-06-12,,false
SKU-00353,Dock Bumpers Pair,FOOD_DRY,SUP-099,LOC-007,WH-G-BIN-33,135.0,20.0,682.87,2026-04-14,,false
SKU-00354,Floor Marking Paint,FOOD_COLD,SUP-053,LOC-006,WH-F-BIN-34,101.0,25.0,340.46,2026-03-19,,false
SKU-00355,Battery Charger 24V,PACKAGING,SUP-043,LOC-005,WH-E-BIN-35,486.0,25.0,395.42,2026-01-12,,false
SKU-00356,Mesh Security Cage,MACHINERY_PARTS,SUP-151,LOC-015,WH-O-BIN-36,162.0,10.0,269.60,2026-05-14,,false
SKU-00357,Humidity Sensor Probe,PPE,SUP-076,LOC-005,WH-E-BIN-37,3.0,40.0,625.82,2026-04-20,,false
SKU-00358,Pallet Strap Tool,CLEANING,SUP-094,LOC-005,WH-E-BIN-38,329.0,20.0,185.07,2026-06-04,2026-12-12,false
SKU-00359,Coolant Concentrate,MEDICAL,SUP-168,LOC-020,WH-T-BIN-39,40.0,25.0,498.65,2026-04-30,2027-04-13,false
SKU-00360,Wheel Chock Rubber,RAW_MATERIALS,SUP-028,LOC-003,WH-C-BIN-40,13.0,25.0,189.17,2026-02-01,,false
SKU-00361,Steel Bolt M8,CHEMICALS,SUP-095,LOC-020,WH-T-BIN-41,13.0,15.0,585.37,2026-01-02,,true
SKU-00362,Hydraulic Hose 2in,ELECTRONICS,SUP-066,LOC-006,WH-F-BIN-42,67.0,10.0,210.37,2026-01-13,,false
SKU-00364,,FOOD_COLD,SUP-181,LOC-002,WH-B-BIN-44,232.0,30.0,194.29,2026-02-11,2027-04-14,false
SKU-00365,Safety Gloves L,PACKAGING,SUP-091,LOC-012,WH-L-BIN-45,350.0,30.0,257.91,2026-01-14,2026-12-06,false
SKU-00366,,MACHINERY_PARTS,SUP-115,LOC-018,WH-R-BIN-46,411.0,20.0,618.01,2026-02-22,,false
SKU-00367,Shrink Wrap Film Roll,PPE,SUP-035,LOC-009,WH-I-BIN-47,395.0,0,519.09,2026-06-11,2027-05-19,false
SKU-00368,Label Printer Ribbon,CLEANING,SUP-055,LOC-010,WH-J-BIN-48,16.0,25.0,413.07,2026-01-27,,false
SKU-00369,Dock Leveler Seal,MEDICAL,SUP-173,LOC-016,WH-P-BIN-49,23.0,30.0,363.59,2026-01-12,,false
SKU-00370,,RAW_MATERIALS,SUP-124,LOC-014,WH-N-BIN-50,410.0,15.0,87.38,2026-02-10,2027-04-13,false
SKU-00371,Nitrile Gloves Box,CHEMICALS,SUP-140,LOC-001,WH-A-BIN-51,226.0,0.0,418.91,2026-01-24,,true
SKU-00372,Pallet Jack Wheel,ELECTRONICS,SUP-028,Warehouse D,WH-D-BIN-52,478.0,0,643.16,2026-03-12,2026-10-15,false
SKU-00373,Barcode Scanner,FOOD_DRY,SUP-019,LOC-016,WH-P-BIN-53,385.0,0,125.13,2026-03-31,,false
SKU-00374,Fire Extinguisher 4kg,FOOD_COLD,SUP-056,LOC-006,WH-F-BIN-54,1.0,25.0,583.09,2026-01-17,,false
SKU-00375,,PACKAGING,SUP-157,LOC-012,WH-L-BIN-55,5.0,40.0,448.47,2026-02-21,,false
SKU-00376,Rubber Gasket Set,MACHINERY_PARTS,SUP-116,LOC-012,WH-L-BIN-56,207.0,10.0,575.23,2026-03-21,2027-05-10,false
SKU-00377,Cable Tie Assorted,PPE,SUP-057,LOC-003,WH-C-BIN-57,19.0,40.0,327.07,2026-05-29,,false
SKU-00378,Dust Mask N95 Pack,CLEANING,SUP-124,LOC-020,WH-T-BIN-58,383.0,15.0,232.60,2026-01-08,,false
SKU-00379,Wooden Pallet Std,MEDICAL,SUP-055,LOC-002,WH-B-BIN-59,272.0,0,311.31,2026-04-30,,false
SKU-00380,Steel Shelving Unit,RAW_MATERIALS,SUP-182,LOC-005,WH-E-BIN-60,415.0,40.0,473.95,2026-06-15,,false
SKU-00381,Hand Truck,CHEMICALS,SUP-024,LOC-003,WH-C-BIN-61,59.0,25.0,600.84,2026-02-21,,true
SKU-00383,Epoxy Resin 1L,FOOD_DRY,SUP-068,LOC-017,WH-Q-BIN-63,446.0,25.0,381.92,2025-12-29,2027-03-21,false
SKU-00384,Chain Block 1T,FOOD_COLD,SUP-122,LOC-008,WH-H-BIN-64,7.0,15.0,636.13,2026-03-03,,false
SKU-00385,Temperature Logger,PACKAGING,SUP-157,LOC-012,WH-L-BIN-65,271.0,15.0,69.30,2026-06-21,,false
SKU-00386,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-164,LOC-013,WH-M-BIN-66,486.0,30.0,235.06,2026-06-25,,false
SKU-00387,,PPE,SUP-177,LOC-020,WH-T-BIN-67,7.0,25.0,541.12,2026-03-16,2027-06-13,false
SKU-00388,Compressed Air Hose,CLEANING,SUP-191,LOC-013,WH-M-BIN-68,56.0,0.0,4.58,2026-03-31,,false
SKU-00389,,MEDICAL,SUP-117,LOC-008,WH-H-BIN-69,23.0,10.0,81.99,2026-05-18,,false
SKU-00390,Racking Beam 2.4m,RAW_MATERIALS,SUP-034,LOC-005,WH-E-BIN-70,26.0,40.0,176.11,2026-01-19,,false
SKU-00391,Stretch Hood Film,CHEMICALS,SUP-082,LOC-002,WH-B-BIN-71,452.0,10.0,609.57,2026-02-06,2026-09-03,false
SKU-00392,Load Cell 500kg,ELECTRONICS,SUP-145,LOC-013,WH-M-BIN-72,424.0,15.0,6.14,2026-03-20,,false
SKU-00393,Dock Bumpers Pair,FOOD_DRY,SUP-112,LOC-015,WH-O-BIN-73,285.0,30.0,33.65,2026-05-28,,false
SKU-00394,Floor Marking Paint,FOOD_COLD,SUP-158,LOC-010,WH-J-BIN-74,14.0,20.0,447.80,2026-05-18,2026-10-25,false
SKU-00395,Battery Charger 24V,PACKAGING,SUP-029,LOC-012,WH-L-BIN-75,215.0,30.0,749.64,2026-02-16,2027-05-24,false
SKU-00396,Mesh Security Cage,MACHINERY_PARTS,SUP-032,LOC-013,WH-M-BIN-76,3.0,25.0,388.78,2026-05-17,,false
SKU-00397,Humidity Sensor Probe,PPE,SUP-065,LOC-011,WH-K-BIN-77,174.0,0.0,254.28,2026-06-16,,false
SKU-00398,,CLEANING,SUP-181,Warehouse F,WH-F-BIN-78,492.0,20.0,68.74,2026-02-13,,false
SKU-00399,Coolant Concentrate,MEDICAL,SUP-084,LOC-005,WH-E-BIN-79,429.0,0.0,266.41,2026-02-26,,false
SKU-00400,Wheel Chock Rubber,RAW_MATERIALS,SUP-159,LOC-012,WH-L-BIN-80,3.0,19.0,521.38,2026-05-21,2026-12-01,false
SKU-00401,Steel Bolt M8,CHEMICALS,SUP-056,Warehouse N,WH-N-BIN-01,2.0,15.0,504.23,2026-04-13,,false
SKU-00403,Industrial Solvent 5L,FOOD_DRY,SUP-040,LOC-007,WH-G-BIN-03,2.0,0,493.26,2026-01-13,,false
SKU-00404,Forklift Battery 24V,FOOD_COLD,SUP-004,Warehouse E,WH-E-BIN-04,74.0,15.0,341.40,2026-02-27,,false
SKU-00405,Safety Gloves L,PACKAGING,SUP-079,LOC-009,WH-I-BIN-05,17.0,30.0,444.60,2026-02-18,,false
SKU-00406,Conveyor Belt Patch,MACHINERY_PARTS,SUP-158,LOC-007,WH-G-BIN-06,42.0,10.0,490.49,2026-04-28,,false
SKU-00408,,CLEANING,SUP-099,Warehouse S,WH-S-BIN-08,220.0,25.0,350.72,2026-01-31,,false
SKU-00409,Dock Leveler Seal,MEDICAL,SUP-009,LOC-013,WH-M-BIN-09,100.0,40.0,679.50,2026-01-10,,false
SKU-00410,,RAW_MATERIALS,SUP-157,LOC-010,WH-J-BIN-10,55.0,30.0,207.10,2026-02-19,,false
SKU-00411,Nitrile Gloves Box,CHEMICALS,SUP-107,LOC-004,WH-D-BIN-11,440.0,20.0,207.11,2026-04-04,,false
SKU-00412,Pallet Jack Wheel,ELECTRONICS,SUP-188,LOC-009,WH-I-BIN-12,485.0,20.0,574.14,2026-05-26,,false
SKU-00413,Barcode Scanner,FOOD_DRY,SUP-177,LOC-008,WH-H-BIN-13,480.0,0,205.22,2026-02-26,2026-11-04,false
SKU-00414,Fire Extinguisher 4kg,FOOD_COLD,SUP-192,LOC-017,WH-Q-BIN-14,128.0,30.0,616.26,2026-05-19,2027-03-20,false
SKU-00415,PVC Pipe 50mm,PACKAGING,SUP-120,LOC-006,WH-F-BIN-15,213.0,0.0,605.44,2026-02-09,,false
SKU-00416,Rubber Gasket Set,MACHINERY_PARTS,SUP-033,LOC-010,WH-J-BIN-16,460.0,25.0,639.60,2026-03-08,,false
SKU-00417,Cable Tie Assorted,PPE,SUP-088,Warehouse J,WH-J-BIN-17,160.0,40.0,576.62,2026-05-17,2026-08-10,false
SKU-00419,,MEDICAL,SUP-099,LOC-008,WH-H-BIN-19,187.0,0,451.64,2026-03-26,,false
SKU-00420,Steel Shelving Unit,RAW_MATERIALS,SUP-142,LOC-007,WH-G-BIN-20,108.0,30.0,245.91,2026-04-01,2026-11-30,false
SKU-00421,Hand Truck,CHEMICALS,SUP-056,LOC-008,WH-H-BIN-21,218.0,20.0,788.71,2026-02-11,,false
SKU-00422,Spill Kit 20L,ELECTRONICS,SUP-094,LOC-014,WH-N-BIN-22,267.0,0.0,721.50,2026-05-18,,false
SKU-00423,Epoxy Resin 1L,FOOD_DRY,SUP-057,LOC-001,WH-A-BIN-23,378.0,0.0,2.58,2026-05-05,,false
SKU-00424,Chain Block 1T,FOOD_COLD,SUP-163,Warehouse H,WH-H-BIN-24,347.0,25.0,64.23,2026-03-24,,false
SKU-00425,Temperature Logger,PACKAGING,SUP-124,whse o,WH-O-BIN-25,70.0,10.0,93.93,2026-06-05,,false
SKU-00427,Welding Rod 3.2mm,PPE,SUP-028,LOC-017,WH-Q-BIN-27,214.0,40.0,196.19,2026-04-17,2027-01-23,false
SKU-00428,Compressed Air Hose,CLEANING,SUP-141,LOC-006,WH-F-BIN-28,77.0,10.0,578.49,2026-03-14,,false
SKU-00429,First Aid Refill,MEDICAL,SUP-010,LOC-011,WH-K-BIN-29,7.0,30.0,359.89,2026-01-13,,false
SKU-00430,Racking Beam 2.4m,RAW_MATERIALS,SUP-006,LOC-012,WH-L-BIN-30,474.0,20.0,603.06,2026-05-21,,false
SKU-00431,Stretch Hood Film,CHEMICALS,SUP-095,LOC-004,WH-D-BIN-31,39.0,10.0,663.91,2026-06-10,,true
SKU-00432,Load Cell 500kg,ELECTRONICS,SUP-068,LOC-019,WH-S-BIN-32,5.0,20.0,181.78,2026-06-22,,false
SKU-00433,Dock Bumpers Pair,FOOD_DRY,SUP-086,LOC-013,WH-M-BIN-33,309.0,25.0,331.63,2026-05-08,,false
SKU-00435,Battery Charger 24V,PACKAGING,SUP-045,LOC-017,WH-Q-BIN-35,6.0,25.0,648.26,2026-03-11,,false
SKU-00436,Mesh Security Cage,MACHINERY_PARTS,SUP-178,LOC-008,WH-H-BIN-36,16.0,0,368.12,2026-04-28,2026-08-26,false
SKU-00437,Humidity Sensor Probe,PPE,SUP-129,LOC-020,WH-T-BIN-37,456.0,0.0,64.56,2026-05-29,,false
SKU-00438,Pallet Strap Tool,CLEANING,SUP-048,LOC-009,WH-I-BIN-38,389.0,25.0,26.53,2026-03-21,2026-11-16,false
SKU-00439,Coolant Concentrate,MEDICAL,SUP-188,LOC-009,WH-I-BIN-39,7.0,25.0,163.02,2026-02-16,,false
SKU-00440,Wheel Chock Rubber,RAW_MATERIALS,SUP-106,LOC-003,WH-C-BIN-40,173.0,25.0,581.56,2026-04-06,2027-04-28,false
SKU-00442,Hydraulic Hose 2in,ELECTRONICS,SUP-137,LOC-012,WH-L-BIN-42,356.0,20.0,235.67,2026-03-31,2027-05-20,false
SKU-00443,Industrial Solvent 5L,FOOD_DRY,SUP-131,LOC-005,WH-E-BIN-43,267.0,0,268.32,2026-01-21,2026-12-29,false
SKU-00444,,FOOD_COLD,SUP-145,LOC-015,WH-O-BIN-44,321.0,30.0,273.21,2025-12-30,2026-12-20,false
SKU-00446,Conveyor Belt Patch,MACHINERY_PARTS,SUP-039,LOC-009,WH-I-BIN-46,5.0,10.0,489.65,2026-05-26,,false
SKU-00447,Shrink Wrap Film Roll,PPE,SUP-195,LOC-004,WH-D-BIN-47,448.0,0.0,640.57,2026-03-22,,false
SKU-00448,Label Printer Ribbon,CLEANING,SUP-145,LOC-007,WH-G-BIN-48,448.0,40.0,353.27,2026-01-18,,false
SKU-00449,Dock Leveler Seal,MEDICAL,SUP-098,LOC-018,WH-R-BIN-49,24.0,25.0,143.03,2026-05-01,,false
SKU-00450,LED Warehouse Light,RAW_MATERIALS,SUP-146,LOC-008,WH-H-BIN-50,430.0,20.0,668.36,2026-06-17,,false
SKU-00451,Nitrile Gloves Box,CHEMICALS,SUP-168,LOC-005,WH-E-BIN-51,397.0,20.0,688.80,2026-05-10,2027-01-13,false
SKU-00453,Barcode Scanner,FOOD_DRY,SUP-117,LOC-007,WH-G-BIN-53,441.0,0.0,86.20,2026-03-26,,false
SKU-00454,,FOOD_COLD,SUP-080,Warehouse F,WH-F-BIN-54,291.0,20.0,27.50,2026-04-30,,false
SKU-00455,PVC Pipe 50mm,PACKAGING,SUP-189,LOC-004,WH-D-BIN-55,6.0,0,534.29,2026-03-24,,false
SKU-00456,Rubber Gasket Set,MACHINERY_PARTS,SUP-051,LOC-018,WH-R-BIN-56,92.0,25.0,506.32,2026-05-25,,false
SKU-00457,Cable Tie Assorted,PPE,SUP-023,LOC-011,WH-K-BIN-57,239.0,20.0,443.45,2026-02-05,,false
SKU-00458,Dust Mask N95 Pack,CLEANING,SUP-018,LOC-016,WH-P-BIN-58,11.0,25.0,707.44,2026-05-01,,false
SKU-00460,,RAW_MATERIALS,SUP-175,LOC-017,WH-Q-BIN-60,62.0,30.0,627.20,2026-04-15,,false
SKU-00462,Spill Kit 20L,ELECTRONICS,SUP-085,LOC-006,WH-F-BIN-62,101.0,25.0,489.51,2026-04-15,,false
SKU-00463,Epoxy Resin 1L,FOOD_DRY,SUP-173,LOC-007,WH-G-BIN-63,123.0,0.0,614.26,2026-06-25,,false
SKU-00464,,FOOD_COLD,SUP-158,LOC-020,WH-T-BIN-64,497.0,0,529.65,2026-02-24,,false
SKU-00465,,PACKAGING,SUP-076,LOC-018,WH-R-BIN-65,361.0,15.0,84.11,2026-04-30,,false
SKU-00466,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-169,LOC-013,WH-M-BIN-66,23.0,25.0,689.33,2026-03-27,,false
SKU-00467,,PPE,SUP-099,LOC-002,WH-B-BIN-67,335.0,25.0,514.04,2026-02-06,,false
SKU-00468,Compressed Air Hose,CLEANING,SUP-189,LOC-011,WH-K-BIN-68,285.0,25.0,234.46,2026-03-10,,false
SKU-00469,First Aid Refill,MEDICAL,SUP-147,LOC-010,WH-J-BIN-69,2.0,15.0,605.91,2026-02-07,2027-02-06,false
SKU-00470,Racking Beam 2.4m,RAW_MATERIALS,SUP-080,LOC-011,WH-K-BIN-70,107.0,10.0,81.31,2026-06-15,,false
SKU-00471,Stretch Hood Film,CHEMICALS,SUP-184,LOC-013,WH-M-BIN-71,356.0,40.0,600.66,2026-03-13,,true
SKU-00472,,ELECTRONICS,SUP-176,LOC-008,WH-H-BIN-72,11.0,20.0,117.40,2026-01-08,,false
SKU-00474,,FOOD_COLD,SUP-103,LOC-012,WH-L-BIN-74,122.0,10.0,588.27,2026-04-25,2027-03-08,false
SKU-00475,Battery Charger 24V,PACKAGING,SUP-132,LOC-020,WH-T-BIN-75,60.0,25.0,232.73,2026-04-04,,false
SKU-00477,Humidity Sensor Probe,PPE,SUP-008,LOC-007,WH-G-BIN-77,257.0,10.0,652.27,2026-03-02,,false
SKU-00478,Pallet Strap Tool,CLEANING,SUP-121,LOC-016,WH-P-BIN-78,82.0,20.0,337.25,2026-03-29,,false
SKU-00479,Coolant Concentrate,MEDICAL,SUP-129,Warehouse D,WH-D-BIN-79,69.0,15.0,708.75,2026-04-30,2026-10-23,false
SKU-00480,Wheel Chock Rubber,RAW_MATERIALS,SUP-181,LOC-008,WH-H-BIN-80,15.0,25.0,371.74,2026-02-16,,false
SKU-00481,Steel Bolt M8,CHEMICALS,SUP-104,LOC-013,WH-M-BIN-01,48.0,0.0,20.54,2026-03-20,2027-01-14,false
SKU-00482,,ELECTRONICS,SUP-099,LOC-002,WH-B-BIN-02,348.0,30.0,570.05,2026-03-08,2027-01-26,false
SKU-00483,Industrial Solvent 5L,FOOD_DRY,SUP-013,LOC-003,WH-C-BIN-03,282.0,25.0,687.89,2026-05-03,,false
SKU-00485,Safety Gloves L,PACKAGING,SUP-128,LOC-009,WH-I-BIN-05,9.0,20.0,219.07,2026-01-04,2027-07-05,false
SKU-00486,Conveyor Belt Patch,MACHINERY_PARTS,SUP-051,LOC-009,WH-I-BIN-06,243.0,30.0,169.86,2026-01-27,,false
SKU-00487,Shrink Wrap Film Roll,PPE,SUP-013,LOC-013,WH-M-BIN-07,22.0,10.0,549.75,2026-06-24,,false
SKU-00489,Dock Leveler Seal,MEDICAL,SUP-100,LOC-004,WH-D-BIN-09,130.0,40.0,474.75,2026-01-03,,false
SKU-00490,LED Warehouse Light,RAW_MATERIALS,SUP-162,LOC-019,WH-S-BIN-10,94.0,40.0,405.75,2026-01-29,,false
SKU-00491,Nitrile Gloves Box,CHEMICALS,SUP-144,LOC-008,WH-H-BIN-11,8.0,29.0,267.31,2026-06-01,2027-02-22,false
SKU-00493,,FOOD_DRY,SUP-117,LOC-012,WH-L-BIN-13,17.0,0,345.97,2026-03-05,2027-04-18,false
SKU-00496,Rubber Gasket Set,MACHINERY_PARTS,SUP-034,LOC-014,WH-N-BIN-16,325.0,20.0,549.53,2026-01-19,,false
SKU-00497,Cable Tie Assorted,PPE,SUP-044,LOC-008,WH-H-BIN-17,74.0,30.0,324.16,2026-03-06,,false
SKU-00498,Dust Mask N95 Pack,CLEANING,SUP-192,Warehouse K,WH-K-BIN-18,269.0,10.0,68.59,2026-01-19,2026-11-08,false
SKU-00001,Hand Truck,CHEMICALS,SUP-062,LOC-004,WH-D-BIN-21,90.0,20.0,392.15,2026-03-08,,false
SKU-00003,Epoxy Resin 1L,FOOD_DRY,SUP-064,LOC-020,WH-T-BIN-23,236.0,25.0,702.76,2026-04-04,2027-04-17,false
SKU-00004,Chain Block 1T,FOOD_COLD,SUP-193,LOC-014,WH-N-BIN-24,340.0,25.0,477.72,2026-03-01,2026-11-12,false
SKU-00005,Temperature Logger,PACKAGING,SUP-121,Warehouse F,WH-F-BIN-25,412.0,10.0,157.05,2026-05-12,,false
SKU-00006,Anti-Slip Tape Roll,MACHINERY_PARTS,SUP-024,LOC-018,WH-R-BIN-26,397.0,0.0,188.95,2026-04-01,2026-09-26,false
SKU-00007,Welding Rod 3.2mm,PPE,SUP-049,LOC-001,WH-A-BIN-27,165.0,15.0,793.40,2026-03-11,,false
SKU-00008,Compressed Air Hose,CLEANING,SUP-113,LOC-017,WH-Q-BIN-28,248.0,20.0,343.46,2026-04-06,,false
SKU-00009,First Aid Refill,MEDICAL,SUP-182,LOC-010,WH-J-BIN-29,17.0,0,684.30,2026-02-20,,false
SKU-00010,Racking Beam 2.4m,RAW_MATERIALS,SUP-158,Warehouse G,WH-G-BIN-30,25.0,30.0,724.59,2026-02-15,2027-01-10,false
SKU-00011,Stretch Hood Film,CHEMICALS,SUP-126,LOC-018,WH-R-BIN-31,163.0,25.0,282.39,2026-05-01,,false
SKU-00012,Load Cell 500kg,ELECTRONICS,SUP-017,LOC-011,WH-K-BIN-32,178.0,15.0,45.00,2026-01-07,,false
SKU-00013,Dock Bumpers Pair,FOOD_DRY,SUP-083,LOC-014,WH-N-BIN-33,234.0,40.0,552.41,2026-04-30,,false
SKU-00014,Floor Marking Paint,FOOD_COLD,SUP-126,LOC-018,WH-R-BIN-34,156.0,0.0,64.41,2026-04-08,,false
SKU-00016,Mesh Security Cage,MACHINERY_PARTS,SUP-191,LOC-011,WH-K-BIN-36,348.0,15.0,737.87,2026-01-13,,false
SKU-00017,Humidity Sensor Probe,PPE,SUP-068,LOC-008,WH-H-BIN-37,7.0,0,661.95,2026-05-22,,false
SKU-00018,Pallet Strap Tool,CLEANING,SUP-187,LOC-020,WH-T-BIN-38,337.0,40.0,307.19,2026-03-10,,false
SKU-00021,Steel Bolt M8,CHEMICALS,SUP-162,LOC-016,WH-P-BIN-41,463.0,10.0,172.77,2026-03-21,,false
SKU-00022,Hydraulic Hose 2in,ELECTRONICS,SUP-117,LOC-016,WH-P-BIN-42,179.0,20.0,447.83,2026-05-05,2027-07-11,false
SKU-00024,Forklift Battery 24V,FOOD_COLD,SUP-192,LOC-004,WH-D-BIN-44,3.0,11.0,175.83,2026-04-16,,false
SKU-00025,,PACKAGING,SUP-160,LOC-002,WH-B-BIN-45,145.0,0,148.18,2026-01-01,,false
SKU-00026,,MACHINERY_PARTS,SUP-125,LOC-004,WH-D-BIN-46,371.0,15.0,170.51,2026-01-06,2026-08-22,false
SKU-00027,Shrink Wrap Film Roll,PPE,SUP-112,LOC-001,WH-A-BIN-47,222.0,25.0,78.96,2026-02-17,,false
SKU-00028,Label Printer Ribbon,CLEANING,SUP-122,LOC-009,WH-I-BIN-48,424.0,30.0,514.71,2026-02-26,,false
SKU-00029,,MEDICAL,SUP-141,Warehouse Q,WH-Q-BIN-49,175.0,30.0,564.22,2026-02-20,,false
SKU-00030,LED Warehouse Light,RAW_MATERIALS,SUP-188,LOC-020,WH-T-BIN-50,258.0,20.0,80.96,2026-01-23,,false
SKU-00031,,CHEMICALS,SUP-118,LOC-003,WH-C-BIN-51,451.0,30.0,45.22,2026-03-21,2027-06-04,false
SKU-00033,Barcode Scanner,FOOD_DRY,SUP-091,LOC-019,WH-S-BIN-53,30.0,10.0,684.88,2026-05-04,,false
SKU-00034,Fire Extinguisher 4kg,FOOD_COLD,SUP-196,LOC-005,WH-E-BIN-54,363.0,0,417.14,2026-03-09,,false
SKU-00035,PVC Pipe 50mm,PACKAGING,SUP-170,LOC-018,WH-R-BIN-55,312.0,30.0,184.72,2026-03-19,2026-08-05,false
SKU-00036,Rubber Gasket Set,MACHINERY_PARTS,SUP-016,LOC-011,WH-K-BIN-56,136.0,40.0,732.86,2026-04-20,,false
SKU-00037,Cable Tie Assorted,PPE,SUP-025,LOC-004,WH-D-BIN-57,15.0,20.0,300.39,2026-06-01,,false
SKU-00038,Dust Mask N95 Pack,CLEANING,SUP-056,LOC-008,WH-H-BIN-58,111.0,20.0,300.10,2026-03-06,,false
SKU-00039,Wooden Pallet Std,MEDICAL,SUP-064,LOC-002,WH-B-BIN-59,342.0,40.0,552.10,2026-06-18,,false
SKU-00040,Steel Shelving Unit,RAW_MATERIALS,SUP-070,LOC-018,WH-R-BIN-60,343.0,0,473.29,2026-06-12,2027-07-28,false
SKU-00041,,CHEMICALS,SUP-198,LOC-010,WH-J-BIN-61,125.0,20.0,356.49,2026-06-08,,true
SKU-00042,,ELECTRONICS,SUP-115,LOC-019,WH-S-BIN-62,271.0,25.0,752.15,2026-05-06,2027-06-16,false
SKU-00043,,FOOD_DRY,SUP-077,LOC-011,WH-K-BIN-63,184.0,0,577.56,2026-05-26,2026-12-16,false
SKU-00044,Chain Block 1T,FOOD_COLD,SUP-190,LOC-012,WH-L-BIN-64,498.0,15.0,154.55,2026-04-09,,false
SKU-00045,,PACKAGING,SUP-165,LOC-018,WH-R-BIN-65,464.0,30.0,197.53,2026-06-09,,false
SKU-00047,Welding Rod 3.2mm,PPE,SUP-134,LOC-002,WH-B-BIN-67,189.0,0,777.96,2026-06-18,2026-08-19,false
SKU-00049,,MEDICAL,SUP-174,Warehouse D,WH-D-BIN-69,36.0,25.0,148.29,2026-04-24,,false
SKU-00050,Racking Beam 2.4m,RAW_MATERIALS,SUP-186,LOC-016,WH-P-BIN-70,5.0,0,120.98,2026-06-09,,false
SKU-00051,Stretch Hood Film,CHEMICALS,SUP-161,LOC-010,WH-J-BIN-71,83.0,25.0,386.91,2026-03-17,,true
SKU-00052,Load Cell 500kg,ELECTRONICS,SUP-195,LOC-003,WH-C-BIN-72,421.0,0,741.79,2026-04-11,,false
SKU-00053,Dock Bumpers Pair,FOOD_DRY,SUP-165,LOC-005,WH-E-BIN-73,27.0,30.0,397.59,2026-04-18,2026-10-03,false
SKU-00054,Floor Marking Paint,FOOD_COLD,SUP-197,LOC-018,WH-R-BIN-74,61.0,0,722.53,2026-03-31,,false
SKU-00055,Battery Charger 24V,PACKAGING,SUP-188,LOC-001,WH-A-BIN-75,370.0,0,220.54,2026-06-10,2026-10-07,false
SKU-00056,Mesh Security Cage,MACHINERY_PARTS,SUP-151,Warehouse I,WH-I-BIN-76,14.0,25.0,779.11,2026-04-05,,false
SKU-00057,,PPE,SUP-157,Warehouse C,WH-C-BIN-77,3.0,25.0,388.42,2026-03-09,,false
SKU-00058,Pallet Strap Tool,CLEANING,SUP-177,LOC-011,WH-K-BIN-78,481.0,30.0,349.83,2026-05-02,,false
SKU-00059,Coolant Concentrate,MEDICAL,SUP-131,LOC-015,WH-O-BIN-79,376.0,20.0,541.52,2026-02-27,,false
SKU-00060,,RAW_MATERIALS,SUP-046,LOC-004,WH-D-BIN-80,314.0,10.0,683.71,2026-01-09,,false
