txn_id,sku,location_id,txn_type,quantity_kg,unit_cost_myr,operator_id,timestamp,reference_doc
TXN-204371,SKU-00067,LOC-011,ADJUST,67.0,68.07,OP-033,2026-05-19T00:43:13,
TXN-204372,SKU-00424,LOC-015,IN,27.0,232.57,OP-043,2026-05-26T16:43:13,DOC-6745
TXN-204373,SKU-00434,LOC-018,IN,141.0,345.19,OP-034,2026-05-23T08:43:13,DOC-9820
TXN-204374,SKU-00064,LOC-007,IN,18.0,622.12,OP-007,2026-06-10T05:43:13,DOC-3102
TXN-204375,SKU-00133,LOC-009,IN,181.0,162.38,OP-049,2026-06-13T10:43:13,DOC-7244
TXN-204376,SKU-00144,LOC-015,ADJUST,166.0,766.49,OP-042,2026-06-13T09:43:13,
TXN-204377,SKU-00308,LOC-002,OUT,122.0,643.94,OP-023,2026-05-24T02:43:13,
TXN-204378,SKU-00032,LOC-006,ADJUST,116.0,433.68,OP-040,2026-06-09T06:43:13,DOC-7030
TXN-204379,SKU-00062,LOC-013,IN,21.0,248.05,OP-013,2026-05-21T06:43:13,
TXN-204380,SKU-00385,LOC-010,OUT,28.0,718.20,OP-022,2026-06-11T03:43:13,
TXN-204381,SKU-00161,LOC-007,IN,39.0,596.75,OP-024,2026-05-25T16:43:13,DOC-7046
TXN-204382,SKU-00218,LOC-017,OUT,187.0,4.19,OP-025,2026-06-08T10:43:13,
TXN-204383,SKU-00030,LOC-019,IN,84.0,190.56,OP-021,2026-06-10T16:43:13,DOC-6449
TXN-204384,SKU-00330,LOC-001,IN,136.0,124.52,OP-025,2026-05-30T15:43:13,DOC-7855
TXN-204385,SKU-00397,LOC-016,IN,130.0,499.08,OP-050,2026-06-05T12:43:13,
TXN-204386,SKU-00019,LOC-017,WRITE_OFF,151.0,95.19,OP-001,2026-05-25T09:43:13,
TXN-204387,SKU-00130,LOC-019,IN,27.0,640.97,OP-006,2026-05-20T20:43:13,
TXN-204388,SKU-00196,LOC-015,IN,78.0,736.96,OP-044,2026-06-12T11:43:13,DOC-9253
TXN-204389,SKU-00482,LOC-004,OUT,155.0,779.71,OP-047,2026-06-05T18:43:13,DOC-1001
TXN-204390,SKU-00135,LOC-018,OUT,153.0,43.61,OP-029,2026-05-20T01:43:13,DOC-7016
TXN-204391,SKU-00397,LOC-013,OUT,16.0,59.31,OP-015,2026-06-13T22:43:13,
TXN-204392,SKU-00446,LOC-004,WRITE_OFF,38.0,686.28,OP-024,2026-05-30T14:43:13,DOC-4229
TXN-204393,SKU-00490,LOC-019,IN,80.0,405.75,OP-033,2026-05-20T08:43:13,DOC-2599
TXN-204394,SKU-00179,LOC-012,IN,180.0,118.50,OP-019,2026-05-20T11:43:13,
TXN-204395,SKU-00060,LOC-019,IN,64.0,528.09,OP-002,2026-06-15T00:43:13,
TXN-204396,SKU-00210,LOC-016,IN,49.0,13.87,OP-010,2026-06-04T01:43:13,
TXN-204397,SKU-00462,LOC-008,OUT,56.0,350.22,OP-043,2026-05-23T13:43:13,DOC-4552
TXN-204398,SKU-00351,LOC-006,ADJUST,161.0,193.83,OP-004,2026-05-30T09:43:13,DOC-4751
TXN-204399,SKU-00152,LOC-020,OUT,191.0,21.35,OP-022,2026-06-04T22:43:13,DOC-5158
TXN-204400,SKU-00101,LOC-016,IN,120.0,291.35,OP-020,2026-05-27T23:43:13,DOC-6830
TXN-204401,SKU-00330,LOC-019,OUT,95.0,204.92,OP-029,2026-06-03T22:43:13,
TXN-204402,SKU-00484,LOC-011,OUT,107.0,501.96,OP-032,2026-05-28T04:43:13,DOC-2927
TXN-204403,SKU-00204,LOC-015,IN,76.0,170.43,OP-034,2026-05-28T08:43:13,DOC-8234
TXN-204404,SKU-00103,LOC-018,OUT,89.0,353.00,OP-034,2026-05-30T15:43:13,DOC-1607
TXN-204405,SKU-00111,LOC-006,IN,73.0,527.89,OP-010,2026-05-17T15:43:13,
TXN-204406,SKU-00215,LOC-008,OUT,156.0,244.92,OP-007,2026-06-14T00:43:13,
TXN-204407,SKU-00315,LOC-008,ADJUST,191.0,214.08,OP-017,2026-05-25T14:43:13,DOC-2165
TXN-204408,SKU-00430,LOC-009,IN,103.0,301.98,OP-035,2026-05-29T15:43:13,DOC-9150
TXN-204409,SKU-00257,LOC-007,IN,144.0,276.79,OP-041,2026-05-18T10:43:13,DOC-3558
TXN-204410,SKU-00159,LOC-008,IN,179.0,688.33,OP-011,2026-05-21T07:43:13,DOC-6047
TXN-204411,SKU-00060,LOC-014,OUT,38.0,565.84,OP-036,2026-05-27T01:43:13,DOC-4134
TXN-204412,SKU-00484,LOC-008,IN,121.0,722.10,OP-010,2026-06-02T09:43:13,DOC-8789
TXN-204413,SKU-00376,LOC-003,OUT,183.0,401.78,OP-007,2026-05-24T07:43:13,
TXN-204414,SKU-00061,LOC-013,OUT,127.0,221.34,OP-016,2026-05-26T05:43:13,DOC-1461
TXN-204415,SKU-00375,LOC-019,IN,176.0,685.33,OP-036,2026-06-03T11:43:13,
TXN-204416,SKU-00124,LOC-010,IN,147.0,412.01,OP-018,2026-06-11T23:43:13,DOC-6907
TXN-204417,SKU-00030,LOC-012,OUT,81.0,101.89,OP-037,2026-06-06T05:43:13,DOC-3740
TXN-204418,SKU-00057,LOC-008,IN,20.0,538.67,OP-033,2026-06-09T04:43:13,DOC-8280
TXN-204419,SKU-00334,LOC-006,IN,41.0,20.50,OP-018,2026-05-31T17:43:13,DOC-6697
TXN-204420,SKU-00360,LOC-004,OUT,136.0,673.46,OP-045,2026-06-04T12:43:13,
TXN-204421,SKU-00101,LOC-019,OUT,101.0,193.14,OP-036,2026-06-08T15:43:13,
TXN-204422,SKU-00342,LOC-016,ADJUST,158.0,362.14,OP-022,2026-06-15T23:43:13,DOC-4795
TXN-204423,SKU-00408,LOC-015,IN,27.0,389.27,OP-049,2026-05-28T19:43:13,
TXN-204424,SKU-00289,LOC-007,OUT,22.0,304.87,OP-020,2026-05-28T05:43:13,DOC-3775
TXN-204425,SKU-00063,LOC-018,OUT,14.0,791.88,OP-016,2026-05-22T09:43:13,DOC-2759
TXN-204426,SKU-00465,LOC-018,OUT,33.0,709.80,OP-034,2026-05-22T07:43:13,
TXN-204427,SKU-00015,LOC-003,IN,83.0,484.33,OP-048,2026-06-15T22:43:13,DOC-7415
TXN-204428,SKU-00254,LOC-001,IN,136.0,75.07,OP-025,2026-06-02T20:43:13,DOC-4455
TXN-204429,SKU-00141,LOC-007,OUT,52.0,33.85,OP-012,2026-06-06T00:43:13,DOC-8708
TXN-204430,SKU-00346,LOC-008,OUT,168.0,155.22,OP-008,2026-06-15T12:43:13,DOC-9141
TXN-204431,SKU-00217,LOC-002,OUT,72.0,335.68,OP-007,2026-06-06T13:43:13,
TXN-204432,SKU-00294,LOC-019,OUT,46.0,637.45,OP-049,2026-06-06T09:43:13,DOC-4495
TXN-204433,SKU-00137,LOC-002,IN,89.0,429.05,OP-018,2026-05-19T18:43:13,DOC-5506
TXN-204434,SKU-00425,LOC-008,IN,140.0,639.18,OP-001,2026-05-26T17:43:13,DOC-5419
TXN-204435,SKU-00207,LOC-009,IN,27.0,85.44,OP-026,2026-06-11T09:43:13,DOC-7200
TXN-204436,SKU-00274,LOC-008,OUT,65.0,487.26,OP-007,2026-05-31T16:43:13,DOC-7285
TXN-204437,SKU-00323,LOC-012,ADJUST,115.0,359.71,OP-044,2026-05-29T14:43:13,
TXN-204438,SKU-00303,LOC-004,ADJUST,61.0,500.46,OP-002,2026-06-10T07:43:13,DOC-7701
TXN-204439,SKU-00487,LOC-001,IN,130.0,517.50,OP-034,2026-05-25T07:43:13,DOC-7979
TXN-204440,SKU-00065,LOC-014,OUT,138.0,317.73,OP-005,2026-05-26T14:43:13,DOC-4409
TXN-204441,SKU-00403,LOC-008,IN,160.0,650.77,OP-016,2026-05-29T03:43:13,DOC-6550
TXN-204442,SKU-00304,LOC-002,IN,73.0,450.33,OP-015,2026-05-18T23:43:13,
TXN-204443,SKU-00176,LOC-008,OUT,35.0,597.66,OP-032,2026-06-01T23:43:13,DOC-2075
TXN-204444,SKU-00141,LOC-017,OUT,126.0,225.36,OP-044,2026-06-12T13:43:13,DOC-6489
TXN-204445,SKU-00133,LOC-005,OUT,139.0,307.34,OP-003,2026-05-17T10:43:13,
TXN-204446,SKU-00447,LOC-007,WRITE_OFF,12.0,570.79,OP-021,2026-05-29T15:43:13,
TXN-204447,SKU-00001,LOC-011,WRITE_OFF,200.0,659.39,OP-008,2026-06-01T14:43:13,DOC-8490
TXN-204448,SKU-00175,LOC-012,OUT,43.0,620.63,OP-011,2026-05-22T10:43:13,DOC-7214
TXN-204449,SKU-00090,LOC-015,OUT,50.0,641.91,OP-045,2026-05-20T18:43:13,
TXN-204450,SKU-00375,LOC-018,ADJUST,140.0,577.10,OP-038,2026-06-08T02:43:13,DOC-6574
TXN-204451,SKU-00016,LOC-008,IN,195.0,434.17,OP-042,2026-05-26T09:43:13,DOC-4626
TXN-204452,SKU-00302,LOC-020,WRITE_OFF,70.0,615.65,OP-012,2026-06-12T03:43:13,DOC-7280
TXN-204453,SKU-00007,LOC-009,ADJUST,151.0,127.38,OP-014,2026-05-27T03:43:13,DOC-9556
TXN-204454,SKU-00479,LOC-017,IN,14.0,85.05,OP-021,2026-06-09T11:43:13,
TXN-204455,SKU-00182,LOC-007,OUT,176.0,627.08,OP-040,2026-05-24T23:43:13,DOC-1061
TXN-204456,SKU-00459,LOC-006,IN,166.0,13.98,OP-007,2026-05-30T17:43:13,DOC-7510
TXN-204457,SKU-00360,LOC-016,OUT,188.0,338.70,OP-022,2026-06-04T00:43:13,DOC-5361
TXN-204458,SKU-00296,LOC-013,IN,65.0,298.37,OP-013,2026-06-06T04:43:13,
TXN-204459,SKU-00497,LOC-012,OUT,135.0,19.95,OP-004,2026-06-14T13:43:13,DOC-2124
TXN-204460,SKU-00260,LOC-015,OUT,87.0,169.54,OP-005,2026-06-13T22:43:13,
TXN-204461,SKU-00346,LOC-013,OUT,12.0,468.33,OP-033,2026-06-05T16:43:13,DOC-6497
TXN-204462,SKU-00201,LOC-013,WRITE_OFF,156.0,690.03,OP-022,2026-05-17T21:43:13,DOC-9767
TXN-204463,SKU-00359,LOC-014,IN,200.0,442.65,OP-020,2026-05-26T20:43:13,DOC-4821
TXN-204464,SKU-00439,LOC-019,IN,96.0,574.67,OP-029,2026-06-04T06:43:13,
TXN-204465,SKU-00189,LOC-005,ADJUST,156.0,300.60,OP-005,2026-05-22T15:43:13,DOC-7208
TXN-204466,SKU-00050,LOC-017,OUT,42.0,740.00,OP-023,2026-05-21T04:43:13,
TXN-204467,SKU-00260,LOC-013,IN,88.0,321.11,OP-023,2026-05-18T17:43:13,
TXN-204468,SKU-00146,LOC-020,IN,93.0,603.81,OP-048,2026-06-12T04:43:13,DOC-8296
TXN-204469,SKU-00422,LOC-007,IN,60.0,56.31,OP-001,2026-05-24T16:43:13,DOC-6224
TXN-204470,SKU-00474,LOC-016,OUT,142.0,796.93,OP-003,2026-05-29T23:43:13,
TXN-204471,SKU-00277,LOC-005,IN,17.0,303.51,OP-032,2026-06-14T02:43:13,DOC-8483
TXN-204472,SKU-00495,LOC-015,OUT,27.0,518.02,OP-023,2026-06-08T08:43:13,DOC-5920
TXN-204473,SKU-00481,LOC-020,OUT,97.0,20.11,OP-001,2026-05-22T15:43:13,DOC-6141
TXN-204474,SKU-00239,LOC-002,IN,57.0,380.41,OP-035,2026-05-20T03:43:13,
TXN-204475,SKU-00295,LOC-020,IN,75.0,229.53,OP-001,2026-05-23T16:43:13,DOC-3532
TXN-204476,SKU-00191,LOC-006,ADJUST,19.0,605.76,OP-019,2026-05-25T14:43:13,
TXN-204477,SKU-00241,LOC-013,OUT,76.0,138.31,OP-044,2026-05-17T23:43:13,DOC-5002
TXN-204478,SKU-00386,LOC-016,OUT,160.0,739.23,OP-047,2026-06-08T06:43:13,
TXN-204479,SKU-00014,LOC-001,OUT,127.0,584.96,OP-034,2026-06-08T04:43:13,DOC-6025
TXN-204480,SKU-00313,LOC-019,ADJUST,49.0,595.24,OP-006,2026-06-03T05:43:13,DOC-7992
TXN-204481,SKU-00093,LOC-006,IN,155.0,467.30,OP-019,2026-06-15T12:43:13,DOC-7930
TXN-204482,SKU-00134,LOC-011,IN,54.0,416.92,OP-037,2026-05-18T02:43:13,
TXN-204483,SKU-00293,LOC-010,IN,48.0,342.03,OP-043,2026-05-25T02:43:13,
TXN-204484,SKU-00423,LOC-001,WRITE_OFF,6.0,2.58,OP-010,2026-05-31T02:43:13,DOC-4281
TXN-204485,SKU-00128,LOC-001,OUT,79.0,517.89,OP-001,2026-05-21T21:43:13,DOC-4077
TXN-204486,SKU-00500,LOC-001,ADJUST,85.0,310.26,OP-047,2026-06-01T04:43:13,DOC-3626
TXN-204487,SKU-00449,LOC-011,IN,198.0,201.93,OP-037,2026-05-21T21:43:13,DOC-6541
TXN-204488,SKU-00372,LOC-009,OUT,60.0,120.32,OP-035,2026-05-28T19:43:13,
TXN-204489,SKU-00429,LOC-005,ADJUST,104.0,696.95,OP-022,2026-05-27T22:43:13,DOC-8799
TXN-204490,SKU-00011,LOC-018,IN,68.0,520.87,OP-037,2026-05-22T20:43:13,DOC-6725
TXN-204491,SKU-00140,LOC-015,OUT,166.0,203.05,OP-018,2026-06-15T14:43:13,DOC-4728
TXN-204492,SKU-00074,LOC-012,OUT,179.0,496.28,OP-040,2026-06-05T09:43:13,DOC-9769
TXN-204493,SKU-00466,LOC-014,WRITE_OFF,141.0,331.40,OP-001,2026-06-12T17:43:13,DOC-7658
TXN-204494,SKU-00127,LOC-011,IN,153.0,761.98,OP-007,2026-06-15T21:43:13,
TXN-204495,SKU-00068,LOC-017,IN,196.0,295.30,OP-043,2026-05-30T10:43:13,DOC-1521
TXN-204496,SKU-00480,LOC-007,IN,125.0,487.56,OP-044,2026-05-28T12:43:13,DOC-3943
TXN-204497,SKU-00102,LOC-009,OUT,7.0,552.69,OP-021,2026-06-08T11:43:13,
TXN-204498,SKU-00027,LOC-016,ADJUST,129.0,514.59,OP-012,2026-06-04T23:43:13,DOC-9659
TXN-204499,SKU-00492,LOC-009,IN,54.0,63.95,OP-038,2026-06-09T13:43:13,DOC-1982
TXN-204500,SKU-00091,LOC-016,OUT,81.0,504.64,OP-018,2026-06-02T23:43:13,DOC-5703
TXN-204501,SKU-00284,LOC-001,OUT,15.0,153.14,OP-038,2026-06-03T15:43:13,DOC-1408
TXN-204502,SKU-00347,LOC-016,OUT,88.0,328.10,OP-005,2026-06-13T10:43:13,DOC-2518
TXN-204503,SKU-00103,LOC-001,IN,184.0,645.74,OP-050,2026-06-05T13:43:13,DOC-2226
TXN-204504,SKU-00171,LOC-002,IN,177.0,671.68,OP-047,2026-05-27T04:43:13,
TXN-204505,SKU-00057,LOC-008,IN,76.0,538.67,OP-017,2026-06-14T15:43:13,DOC-3545
TXN-204506,SKU-00090,LOC-003,OUT,12.0,726.09,OP-034,2026-05-27T17:43:13,DOC-5477
TXN-204507,SKU-00499,LOC-010,IN,118.0,266.02,OP-018,2026-06-11T11:43:13,DOC-4673
TXN-204508,SKU-00221,LOC-010,OUT,153.0,117.57,OP-016,2026-06-09T15:43:13,
TXN-204509,SKU-00150,LOC-008,IN,18.0,561.86,OP-027,2026-06-03T03:43:13,DOC-2612
TXN-204510,SKU-00267,LOC-016,IN,58.0,535.88,OP-042,2026-06-01T14:43:13,DOC-2869
TXN-204511,SKU-00197,LOC-009,IN,176.0,533.49,OP-004,2026-06-10T09:43:13,DOC-2915
TXN-204512,SKU-00371,LOC-007,IN,45.0,756.75,OP-030,2026-05-17T12:43:13,
TXN-204513,SKU-00260,LOC-018,WRITE_OFF,9.0,569.98,OP-040,2026-06-02T03:43:13,DOC-6303
TXN-204514,SKU-00193,LOC-007,IN,157.0,358.77,OP-042,2026-05-19T00:43:13,DOC-1255
TXN-204515,SKU-00475,LOC-007,WRITE_OFF,179.0,692.17,OP-024,2026-05-30T17:43:13,DOC-7938
TXN-204516,SKU-00049,LOC-019,ADJUST,96.0,55.83,OP-010,2026-05-28T13:43:13,DOC-2004
TXN-204517,SKU-00049,LOC-020,OUT,72.0,549.45,OP-032,2026-05-20T02:43:13,DOC-7596
TXN-204518,SKU-00375,LOC-017,IN,182.0,163.19,OP-024,2026-05-22T08:43:13,DOC-2702
TXN-204519,SKU-00387,LOC-016,IN,180.0,767.87,OP-039,2026-06-05T12:43:13,
TXN-204520,SKU-00461,LOC-014,ADJUST,139.0,269.15,OP-020,2026-06-12T01:43:13,
TXN-204521,SKU-00048,LOC-006,WRITE_OFF,108.0,637.63,OP-042,2026-05-27T00:43:13,
TXN-204522,SKU-00220,LOC-002,IN,143.0,493.36,OP-026,2026-05-19T01:43:13,
TXN-204523,SKU-00255,LOC-010,OUT,66.0,184.50,OP-045,2026-05-28T04:43:13,DOC-9470
TXN-204524,SKU-00031,LOC-014,ADJUST,68.0,383.55,OP-016,2026-05-21T11:43:13,DOC-4256
TXN-204525,SKU-00006,LOC-013,IN,165.0,107.90,OP-010,2026-05-20T05:43:13,DOC-2776
TXN-204526,SKU-00418,LOC-019,IN,83.0,729.03,OP-003,2026-06-11T04:43:13,
TXN-204527,SKU-00155,LOC-017,OUT,46.0,490.56,OP-008,2026-05-25T16:43:13,DOC-2388
TXN-204528,SKU-00190,LOC-019,OUT,33.0,765.71,OP-016,2026-05-21T11:43:13,DOC-6693
TXN-204529,SKU-00449,LOC-015,OUT,149.0,116.40,OP-047,2026-05-25T02:43:13,DOC-6647
TXN-204530,SKU-00335,LOC-016,OUT,159.0,412.60,OP-004,2026-06-11T04:43:13,DOC-6628
TXN-204531,SKU-00240,LOC-007,OUT,17.0,312.26,OP-037,2026-06-12T05:43:13,DOC-3071
TXN-204532,SKU-00442,LOC-007,OUT,81.0,36.95,OP-005,2026-06-11T05:43:13,
TXN-204533,SKU-00429,LOC-012,OUT,2.0,679.88,OP-020,2026-05-25T20:43:13,
TXN-204534,SKU-00100,LOC-008,ADJUST,67.0,276.13,OP-044,2026-05-25T08:43:13,DOC-5238
TXN-204535,SKU-00269,LOC-003,IN,141.0,351.39,OP-031,2026-05-22T19:43:13,DOC-4109
TXN-204536,SKU-00178,LOC-017,IN,185.0,256.23,OP-039,2026-06-11T16:43:13,DOC-7942
TXN-204537,SKU-00160,LOC-004,IN,141.0,429.12,OP-013,2026-06-03T00:43:13,DOC-9999
TXN-204538,SKU-00070,LOC-010,OUT,34.0,260.79,OP-031,2026-06-12T00:43:13,
TXN-204539,SKU-00352,LOC-003,WRITE_OFF,172.0,489.43,OP-003,2026-06-02T03:43:13,DOC-8019
TXN-204540,SKU-00401,LOC-004,OUT,95.0,94.58,OP-022,2026-05-30T14:43:13,DOC-3458
TXN-204541,SKU-00249,LOC-012,IN,122.0,532.02,OP-026,2026-06-12T02:43:13,DOC-2426
TXN-204542,SKU-00490,LOC-008,OUT,142.0,200.63,OP-012,2026-06-12T20:43:13,DOC-7404
TXN-204543,SKU-00319,LOC-013,IN,60.0,321.22,OP-037,2026-05-25T20:43:13,DOC-1498
TXN-204544,SKU-00132,LOC-020,OUT,86.0,113.72,OP-007,2026-06-14T12:43:13,DOC-9152
TXN-204545,SKU-00448,LOC-015,WRITE_OFF,62.0,534.64,OP-034,2026-06-09T00:43:13,DOC-5920
TXN-204546,SKU-00037,LOC-015,OUT,17.0,22.98,OP-015,2026-05-20T04:43:13,DOC-6929
TXN-204547,SKU-00266,LOC-009,OUT,12.0,496.15,OP-012,2026-06-05T16:43:13,DOC-5699
TXN-204548,SKU-00412,LOC-002,OUT,117.0,556.69,OP-042,2026-05-22T06:43:13,
TXN-204549,SKU-00300,LOC-016,OUT,199.0,691.27,OP-026,2026-05-21T06:43:13,DOC-6866
TXN-204550,SKU-00498,LOC-015,IN,11.0,365.56,OP-035,2026-05-18T11:43:13,DOC-5352
TXN-204551,SKU-00427,LOC-009,IN,172.0,496.66,OP-038,2026-06-11T13:43:13,
TXN-204552,SKU-00337,LOC-014,OUT,71.0,568.45,OP-043,2026-06-06T14:43:13,DOC-1986
TXN-204553,SKU-00477,LOC-016,IN,86.0,96.44,OP-040,2026-05-30T01:43:13,
TXN-204554,SKU-00260,LOC-014,IN,96.0,39.99,OP-043,2026-06-01T22:43:13,DOC-8784
TXN-204555,SKU-00303,LOC-001,OUT,11.0,588.64,OP-019,2026-05-29T04:43:13,DOC-3754
TXN-204556,SKU-00449,LOC-018,OUT,151.0,495.60,OP-003,2026-06-12T08:43:13,DOC-3061
TXN-204557,SKU-00041,LOC-006,ADJUST,79.0,282.63,OP-044,2026-05-26T03:43:13,DOC-4032
TXN-204558,SKU-00433,LOC-015,IN,171.0,303.23,OP-035,2026-06-15T08:43:13,DOC-4026
TXN-204559,SKU-00335,LOC-004,IN,172.0,70.88,OP-042,2026-06-11T01:43:13,
TXN-204560,SKU-00046,LOC-010,OUT,106.0,240.50,OP-016,2026-06-03T05:43:13,
TXN-204561,SKU-00141,LOC-011,OUT,40.0,359.36,OP-002,2026-05-31T10:43:13,DOC-6685
TXN-204562,SKU-00173,LOC-003,ADJUST,174.0,464.70,OP-028,2026-06-01T02:43:13,DOC-5742
TXN-204563,SKU-00419,LOC-003,IN,176.0,427.29,OP-004,2026-06-01T16:43:13,
TXN-204564,SKU-00397,LOC-004,OUT,148.0,66.09,OP-034,2026-06-10T11:43:13,
TXN-204565,SKU-00484,LOC-003,ADJUST,15.0,177.03,OP-048,2026-05-21T03:43:13,
TXN-204566,SKU-00369,LOC-006,OUT,121.0,586.97,OP-047,2026-06-05T09:43:13,
TXN-204567,SKU-00213,LOC-009,IN,56.0,579.63,OP-024,2026-06-07T09:43:13,
TXN-204568,SKU-00248,LOC-012,IN,161.0,157.63,OP-049,2026-05-22T16:43:13,DOC-4001
TXN-204569,SKU-00484,LOC-005,IN,31.0,551.55,OP-035,2026-06-09T08:43:13,DOC-3944
TXN-204570,SKU-00301,LOC-015,IN,105.0,64.72,OP-049,2026-06-03T05:43:13,DOC-6161
TXN-204571,SKU-00240,LOC-001,IN,29.0,327.74,OP-022,2026-05-19T18:43:13,DOC-8709
TXN-204572,SKU-00447,LOC-005,IN,195.0,723.24,OP-027,2026-05-27T21:43:13,DOC-7101
TXN-204573,SKU-00239,LOC-004,OUT,142.0,719.93,OP-024,2026-06-09T23:43:13,DOC-2522
TXN-204574,SKU-00446,LOC-009,OUT,64.0,489.65,OP-001,2026-05-30T07:43:13,DOC-2475
TXN-204575,SKU-00007,LOC-015,ADJUST,89.0,291.94,OP-028,2026-05-23T04:43:13,
TXN-204576,SKU-00163,LOC-001,ADJUST,110.0,728.22,OP-049,2026-05-21T19:43:13,DOC-1772
TXN-204577,SKU-00432,LOC-015,OUT,181.0,452.60,OP-028,2026-05-23T02:43:13,DOC-4835
TXN-204578,SKU-00349,LOC-012,OUT,13.0,90.13,OP-044,2026-06-01T06:43:13,
TXN-204579,SKU-00016,LOC-011,ADJUST,80.0,737.87,OP-013,2026-06-11T03:43:13,DOC-4249
TXN-204580,SKU-00265,LOC-010,IN,176.0,73.66,OP-036,2026-06-10T06:43:13,
TXN-204581,SKU-00027,LOC-016,OUT,116.0,622.46,OP-046,2026-05-26T17:43:13,DOC-7041
TXN-204582,SKU-00346,LOC-010,OUT,200.0,577.35,OP-007,2026-05-22T16:43:13,DOC-3342
TXN-204583,SKU-00294,LOC-007,IN,109.0,57.89,OP-005,2026-06-14T08:43:13,DOC-1371
TXN-204584,SKU-00488,LOC-005,IN,40.0,192.14,OP-005,2026-05-29T16:43:13,DOC-5671
TXN-204585,SKU-00409,LOC-001,OUT,162.0,436.29,OP-019,2026-06-13T00:43:13,DOC-2035
TXN-204586,SKU-00162,LOC-008,WRITE_OFF,166.0,229.37,OP-025,2026-05-27T12:43:13,
TXN-204587,SKU-00368,LOC-011,IN,8.0,435.49,OP-041,2026-06-10T03:43:13,
TXN-204588,SKU-00466,LOC-018,WRITE_OFF,112.0,293.94,OP-049,2026-06-03T15:43:13,DOC-4464
TXN-204589,SKU-00126,LOC-018,ADJUST,12.0,481.11,OP-029,2026-05-26T21:43:13,DOC-3220
TXN-204590,SKU-00003,LOC-003,OUT,60.0,454.63,OP-013,2026-06-10T13:43:13,
TXN-204591,SKU-00294,LOC-002,OUT,116.0,759.64,OP-004,2026-06-03T06:43:13,DOC-4595
TXN-204592,SKU-00415,LOC-006,ADJUST,7.0,605.44,OP-018,2026-06-02T00:43:13,DOC-3453
TXN-204593,SKU-00421,LOC-003,IN,172.0,764.08,OP-010,2026-05-30T05:43:13,DOC-6324
TXN-204594,SKU-00011,LOC-019,OUT,176.0,577.44,OP-035,2026-05-19T17:43:13,DOC-1405
TXN-204595,SKU-00198,LOC-008,IN,23.0,269.11,OP-045,2026-05-25T23:43:13,
TXN-204596,SKU-00272,LOC-020,WRITE_OFF,190.0,291.67,OP-048,2026-06-14T13:43:13,
TXN-204597,SKU-00496,LOC-014,OUT,139.0,549.53,OP-023,2026-05-23T00:43:13,DOC-4268
TXN-204598,SKU-00401,LOC-013,OUT,69.0,145.35,OP-044,2026-06-15T16:43:13,DOC-6473
TXN-204599,SKU-00040,LOC-019,WRITE_OFF,140.0,514.43,OP-030,2026-05-31T14:43:13,DOC-5784
TXN-204600,SKU-00484,LOC-015,OUT,195.0,498.43,OP-030,2026-06-06T21:43:13,
TXN-204601,SKU-00149,LOC-003,IN,65.0,773.08,OP-004,2026-05-29T18:43:13,DOC-4918
TXN-204602,SKU-00029,LOC-005,OUT,39.0,157.92,OP-042,2026-05-22T16:43:13,DOC-4645
TXN-204603,SKU-00075,LOC-013,IN,197.0,559.32,OP-007,2026-06-12T04:43:13,
TXN-204604,SKU-00234,LOC-001,IN,155.0,123.58,OP-020,2026-06-03T03:43:13,
TXN-204605,SKU-00234,LOC-004,OUT,125.0,252.63,OP-024,2026-06-09T23:43:13,
TXN-204606,SKU-00213,LOC-002,ADJUST,75.0,472.40,OP-022,2026-05-29T20:43:13,DOC-2432
TXN-204607,SKU-00390,LOC-001,IN,18.0,626.97,OP-006,2026-06-01T11:43:13,
TXN-204608,SKU-00404,LOC-006,IN,178.0,83.63,OP-050,2026-05-19T03:43:13,DOC-6495
TXN-204609,SKU-00354,LOC-014,OUT,147.0,243.87,OP-002,2026-05-29T08:43:13,
TXN-204610,SKU-00191,LOC-018,OUT,24.0,19.65,OP-046,2026-06-04T17:43:13,DOC-5521
TXN-204611,SKU-00121,LOC-020,ADJUST,68.0,552.22,OP-050,2026-06-14T13:43:13,DOC-9805
TXN-204612,SKU-00253,LOC-011,IN,180.0,450.49,OP-003,2026-05-22T09:43:13,DOC-5619
TXN-204613,SKU-00087,LOC-019,OUT,97.0,393.11,OP-024,2026-06-13T09:43:13,DOC-3898
TXN-204614,SKU-00270,LOC-017,OUT,105.0,33.80,OP-015,2026-05-23T00:43:13,DOC-5639
TXN-204615,SKU-00364,LOC-001,OUT,156.0,759.85,OP-030,2026-05-26T08:43:13,DOC-9318
TXN-204616,SKU-00307,LOC-006,OUT,198.0,136.00,OP-006,2026-06-06T19:43:13,DOC-1383
TXN-204617,SKU-00037,LOC-005,WRITE_OFF,119.0,770.22,OP-016,2026-05-30T14:43:13,
TXN-204618,SKU-00414,LOC-011,ADJUST,141.0,271.20,OP-028,2026-06-06T16:43:13,DOC-6702
TXN-204619,SKU-00160,LOC-014,ADJUST,193.0,693.69,OP-022,2026-05-22T18:43:13,DOC-5001
TXN-204620,SKU-00092,LOC-012,OUT,40.0,475.29,OP-043,2026-05-20T21:43:13,DOC-7342
TXN-204621,SKU-00043,LOC-018,IN,12.0,111.36,OP-031,2026-06-07T08:43:13,
TXN-204622,SKU-00458,LOC-008,IN,183.0,250.90,OP-042,2026-05-30T21:43:13,
