txn_id,sku,location_id,txn_type,quantity_kg,unit_cost_myr,operator_id,timestamp,reference_doc
TXN-204708,SKU-00481,LOC-019,IN,176.0kg,384.33,OP-026,2026-06-13T09:12:26,
TXN-204709,SKU-00358,LOC-015,IN,163.0 KG,532.80,OP-010,2026-06-08T12:12:26,DOC-4839
TXN-204710,SKU-00415,LOC-019,OUT,148.0kg,525.29,OP-009,2026-06-21T15:12:26,DOC-6052
TXN-204711,SKU-00089,LOC-017,IN,57.0kilogram,198.14,OP-035,2026-05-28T03:12:26,DOC-7092
TXN-204712,SKU-00374,LOC-005,IN,100.0kg,633.70,OP-033,2026-05-29T13:12:26,DOC-4376
TXN-204713,SKU-00332,LOC-013,IN,163.0,793.50,OP-041,2026-05-28T04:12:26,DOC-7972
TXN-204714,SKU-00212,LOC-005,IN,180.0kilogram,608.82,OP-027,2026-06-17T02:12:26,
TXN-204715,SKU-00416,LOC-010,OUT,94.0,639.60,OP-022,2026-06-09T15:12:26,
TXN-204716,SKU-00128,LOC-012,OUT,121.0kilogram,79.90,OP-044,2026-06-23T09:12:26,DOC-7979
TXN-204717,SKU-00384,LOC-015,ADJUST,157.0,155.57,OP-038,2026-06-13T18:12:26,DOC-8246
TXN-204718,SKU-00007,LOC-009,WRITE_OFF,2.0kilogram,127.38,OP-016,2026-05-30T00:12:26,DOC-1940
TXN-204719,SKU-00105,LOC-013,OUT,122.0kilogram,390.88,OP-050,2026-06-06T20:12:26,DOC-2060
TXN-204720,SKU-00291,LOC-019,IN,135.0kilogram,777.97,OP-049,2026-06-16T05:12:26,DOC-4826
TXN-204721,SKU-00084,LOC-006,OUT,38.0kg,421.12,OP-005,2026-05-29T09:12:26,DOC-5158
TXN-204722,SKU-00384,LOC-008,OUT,169.0 KG,636.13,OP-017,2026-06-04T09:12:26,DOC-5473
TXN-204723,SKU-00059,LOC-010,ADJUST,12.0kg,500.13,OP-026,2026-06-15T03:12:26,DOC-7105
TXN-204724,SKU-00407,LOC-016,WRITE_OFF,26.0 KG,262.46,OP-014,2026-06-21T10:12:26,DOC-1301
TXN-204725,SKU-00341,LOC-020,ADJUST,114.0kg,260.05,OP-019,2026-06-08T08:12:26,DOC-2121
TXN-204726,SKU-00227,LOC-016,IN,171.0kilogram,118.90,OP-015,2026-06-05T03:12:26,
TXN-204727,SKU-00399,LOC-013,WRITE_OFF,2.0 KG,500.31,OP-020,2026-06-11T15:12:26,
TXN-204728,SKU-00113,LOC-015,OUT,41.0,280.37,OP-045,2026-06-11T00:12:26,DOC-3211
TXN-204729,SKU-00154,LOC-020,OUT,116.0 KG,662.13,OP-005,2026-06-10T18:12:26,DOC-6869
TXN-204730,SKU-00268,LOC-001,OUT,135.0 KG,431.43,OP-025,2026-06-11T14:12:26,DOC-6646
TXN-204731,SKU-00089,LOC-018,IN,121.0kg,386.76,OP-022,2026-06-23T02:12:26,
TXN-204732,SKU-00425,LOC-018,IN,110.0 KG,188.04,OP-023,2026-06-17T00:12:26,DOC-1222
TXN-204733,SKU-00203,LOC-014,ADJUST,67.0kg,561.81,OP-038,2026-06-16T22:12:26,DOC-5808
TXN-204734,SKU-00008,LOC-017,ADJUST,32.0 KG,343.46,OP-038,2026-05-30T00:12:26,DOC-7624
TXN-204735,SKU-00469,LOC-013,IN,189.0kilogram,546.36,OP-015,2026-06-14T12:12:26,DOC-9798
TXN-204736,SKU-00196,LOC-014,WRITE_OFF,120.0,364.62,OP-031,2026-06-21T10:12:26,DOC-1186
TXN-204737,SKU-00471,LOC-008,OUT,147.0kg,499.70,OP-026,2026-06-06T12:12:26,DOC-1881
TXN-204738,SKU-00420,LOC-007,OUT,7.0 KG,149.60,OP-035,2026-06-24T20:12:26,DOC-2857
TXN-204739,SKU-00234,LOC-001,OUT,183.0,123.58,OP-021,2026-06-19T07:12:26,DOC-5461
TXN-204740,SKU-00308,LOC-010,IN,152.0kilogram,516.92,OP-030,2026-06-12T19:12:26,
TXN-204741,SKU-00069,LOC-020,IN,62.0,684.29,OP-022,2026-06-25T13:12:26,DOC-1659
TXN-204742,SKU-00205,LOC-004,ADJUST,73.0 KG,317.69,OP-035,2026-06-16T08:12:26,
TXN-204743,SKU-00059,LOC-010,OUT,144.0 KG,163.48,OP-001,2026-05-30T18:12:26,
TXN-204744,SKU-00409,LOC-013,IN,79.0 KG,679.50,OP-011,2026-06-05T09:12:26,
TXN-204745,SKU-00116,LOC-017,WRITE_OFF,86.0kilogram,96.64,OP-023,2026-05-31T00:12:26,
TXN-204746,SKU-00385,LOC-020,ADJUST,18.0 KG,263.52,OP-001,2026-05-30T08:12:26,DOC-9713
TXN-204747,SKU-00075,LOC-013,IN,122.0,559.32,OP-007,2026-06-13T10:12:26,DOC-2770
TXN-204748,SKU-00374,LOC-014,ADJUST,68.0,108.29,OP-020,2026-06-04T04:12:26,DOC-5985
TXN-204749,SKU-00452,LOC-013,OUT,80.0 KG,583.10,OP-036,2026-06-18T20:12:26,
TXN-204750,SKU-00378,LOC-011,ADJUST,153.0 KG,629.47,OP-036,2026-06-15T19:12:26,
TXN-204751,SKU-00212,LOC-012,IN,99.0kilogram,512.65,OP-048,2026-06-09T15:12:26,DOC-2697
TXN-204752,SKU-00112,LOC-018,IN,22.0 KG,388.95,OP-015,2026-06-25T09:12:26,DOC-2777
TXN-204753,SKU-00399,LOC-001,OUT,182.0,749.60,OP-044,2026-06-24T22:12:26,DOC-6923
TXN-204754,SKU-00309,LOC-015,IN,154.0kg,233.80,OP-010,2026-06-25T05:12:26,DOC-7890
TXN-204755,SKU-00359,LOC-017,IN,98.0,429.99,OP-046,2026-05-28T00:12:26,DOC-4246
TXN-204756,SKU-00044,LOC-016,OUT,55.0 KG,659.14,OP-011,2026-06-14T08:12:26,DOC-5764
TXN-204757,SKU-00242,LOC-004,WRITE_OFF,44.0kilogram,190.97,OP-031,2026-06-19T15:12:26,
TXN-204758,SKU-00440,LOC-004,IN,102.0kg,129.93,OP-026,2026-06-13T15:12:26,DOC-4461
TXN-204759,SKU-00176,LOC-002,IN,184.0 KG,552.32,OP-041,2026-06-15T13:12:26,DOC-3218
TXN-204760,SKU-00192,LOC-003,OUT,67.0kg,159.80,OP-044,2026-05-30T21:12:26,DOC-5352
TXN-204761,SKU-00331,LOC-015,IN,105.0kg,8.23,OP-029,2026-05-31T18:12:26,DOC-3729
TXN-204762,SKU-00386,LOC-018,OUT,189.0kilogram,608.67,OP-012,2026-06-15T02:12:26,DOC-1951
TXN-204763,SKU-00127,LOC-010,OUT,99.0 KG,569.52,OP-007,2026-06-04T14:12:26,DOC-2691
TXN-204764,SKU-00067,LOC-005,IN,182.0 KG,68.40,OP-030,2026-06-11T04:12:26,DOC-8152
TXN-204765,SKU-00422,LOC-004,IN,132.0 KG,164.28,OP-021,2026-06-12T01:12:26,
TXN-204766,SKU-00008,LOC-008,OUT,99.0kilogram,49.33,OP-037,2026-06-10T21:12:26,DOC-6473
TXN-204767,SKU-00356,LOC-003,ADJUST,155.0 KG,649.97,OP-049,2026-05-29T22:12:26,DOC-1796
TXN-204768,SKU-00165,LOC-002,IN,38.0,669.14,OP-035,2026-05-30T12:12:26,DOC-7666
TXN-204769,SKU-00154,LOC-012,ADJUST,147.0,268.99,OP-013,2026-06-22T20:12:26,
TXN-204770,SKU-00131,LOC-010,ADJUST,118.0,513.89,OP-039,2026-06-23T14:12:26,DOC-3320
TXN-204771,SKU-00460,LOC-015,IN,87.0 KG,687.96,OP-013,2026-06-02T09:12:26,DOC-5875
TXN-204772,SKU-00036,LOC-001,IN,195.0,362.46,OP-035,2026-06-18T00:12:26,
TXN-204773,SKU-00375,LOC-018,IN,51.0,577.10,OP-041,2026-06-18T08:12:26,DOC-9490
TXN-204774,SKU-00386,LOC-006,IN,32.0kg,420.14,OP-036,2026-05-29T08:12:26,
TXN-204775,SKU-00136,LOC-014,WRITE_OFF,65.0kg,247.79,OP-037,2026-06-08T12:12:26,DOC-6098
TXN-204776,SKU-00024,LOC-015,IN,98.0 KG,159.09,OP-043,2026-06-17T05:12:26,
TXN-204777,SKU-00241,LOC-014,OUT,163.0kg,697.58,OP-048,2026-05-31T02:12:26,
TXN-204778,SKU-00110,LOC-013,ADJUST,180.0 KG,125.07,OP-020,2026-06-14T17:12:26,DOC-9401
TXN-204779,SKU-00335,LOC-012,IN,53.0kilogram,680.40,OP-006,2026-05-28T05:12:26,
TXN-204780,SKU-00254,LOC-007,IN,94.0,684.14,OP-042,2026-06-07T07:12:26,DOC-1932
TXN-204781,SKU-00076,LOC-002,ADJUST,173.0 KG,274.50,OP-026,2026-06-23T06:12:26,DOC-9257
TXN-204782,SKU-00308,LOC-006,OUT,131.0kilogram,226.82,OP-009,2026-06-05T14:12:26,
TXN-204783,SKU-00445,LOC-011,OUT,139.0kilogram,193.94,OP-050,2026-05-28T03:12:26,
TXN-204784,SKU-00368,LOC-009,ADJUST,91.0kg,747.83,OP-034,2026-06-05T06:12:26,DOC-1088
TXN-204785,SKU-00227,LOC-005,IN,29.0kilogram,331.90,OP-040,2026-06-02T02:12:26,
TXN-204786,SKU-00376,LOC-013,IN,182.0kilogram,760.37,OP-025,2026-05-30T19:12:26,DOC-1486
TXN-204787,SKU-00387,LOC-001,OUT,178.0 KG,314.38,OP-050,2026-06-03T14:12:26,
TXN-204788,SKU-00011,LOC-019,IN,167.0kilogram,771.48,OP-047,2026-06-06T05:12:26,
TXN-204789,SKU-00384,LOC-014,WRITE_OFF,23.0,778.90,OP-005,2026-05-30T22:12:26,DOC-7904
TXN-204790,SKU-00258,LOC-006,OUT,120.0kg,125.00,OP-004,2026-06-12T03:12:26,DOC-8203
TXN-204791,SKU-00451,LOC-018,OUT,46.0 KG,133.34,OP-032,2026-06-10T03:12:26,DOC-7641
TXN-204792,SKU-00040,LOC-016,OUT,166.0kg,164.85,OP-023,2026-06-22T13:12:26,DOC-2313
TXN-204793,SKU-00404,LOC-008,IN,101.0,604.14,OP-026,2026-05-28T21:12:26,DOC-9324
TXN-204794,SKU-00236,LOC-010,OUT,67.0,613.15,OP-049,2026-06-08T06:12:26,
TXN-204795,SKU-00259,LOC-006,IN,43.0,232.06,OP-008,2026-06-02T13:12:26,DOC-6969
TXN-204796,SKU-00198,LOC-008,OUT,48.0kg,269.11,OP-007,2026-06-22T03:12:26,DOC-5014
TXN-204797,SKU-00189,LOC-019,IN,194.0,233.30,OP-013,2026-06-12T23:12:26,DOC-3750
TXN-204798,SKU-00243,LOC-017,IN,63.0,240.18,OP-038,2026-06-12T16:12:26,DOC-9512
TXN-204799,SKU-00029,LOC-005,OUT,194.0kg,157.92,OP-012,2026-06-09T05:12:26,DOC-6818
TXN-204800,SKU-00297,LOC-019,OUT,133.0,711.43,OP-011,2026-06-20T18:12:26,DOC-2121
TXN-204801,SKU-00043,LOC-019,ADJUST,177.0kg,675.55,OP-028,2026-06-19T23:12:26,DOC-8004
TXN-204802,SKU-00056,LOC-002,OUT,82.0 KG,588.72,OP-008,2026-05-27T01:12:26,
TXN-204803,SKU-00119,LOC-019,WRITE_OFF,68.0 KG,186.44,OP-004,2026-06-14T05:12:26,DOC-2915
TXN-204804,SKU-00174,LOC-020,OUT,69.0,180.96,OP-011,2026-06-18T19:12:26,DOC-5320
TXN-204805,SKU-00329,LOC-019,OUT,139.0kilogram,220.47,OP-007,2026-05-27T07:12:26,
TXN-204806,SKU-00035,LOC-002,OUT,31.0kilogram,717.59,OP-044,2026-05-28T06:12:26,
TXN-204807,SKU-00250,LOC-010,OUT,37.0 KG,135.00,OP-035,2026-06-25T12:12:26,
TXN-204808,SKU-00075,LOC-018,ADJUST,68.0,201.54,OP-026,2026-06-20T11:12:26,DOC-7146
TXN-204809,SKU-00155,LOC-016,IN,87.0,219.62,OP-038,2026-06-12T01:12:26,DOC-5717
TXN-204810,SKU-00328,LOC-009,OUT,145.0kg,528.36,OP-018,2026-05-30T03:12:26,DOC-8367
TXN-204811,SKU-00190,LOC-012,OUT,37.0kg,171.72,OP-032,2026-06-25T00:12:26,DOC-4795
TXN-204812,SKU-00067,LOC-012,OUT,189.0kg,27.61,OP-008,2026-06-16T15:12:26,DOC-5982
TXN-204813,SKU-00341,LOC-001,IN,194.0kilogram,531.25,OP-019,2026-05-28T11:12:26,DOC-1962
TXN-204814,SKU-00437,LOC-020,WRITE_OFF,121.0,5.78,OP-007,2026-06-20T00:12:26,DOC-2562
TXN-204815,SKU-00201,LOC-009,IN,179.0 KG,380.14,OP-030,2026-06-20T11:12:26,
TXN-204816,SKU-00064,LOC-003,ADJUST,84.0 KG,335.13,OP-021,2026-06-24T15:12:26,
TXN-204817,SKU-00368,LOC-009,OUT,75.0kilogram,747.83,OP-046,2026-06-02T18:12:26,
TXN-204818,SKU-00147,LOC-005,IN,97.0 KG,315.38,OP-031,2026-06-14T21:12:26,
TXN-204819,SKU-00475,LOC-010,ADJUST,104.0kg,432.04,OP-010,2026-06-07T22:12:26,DOC-6010
TXN-204820,SKU-00233,LOC-015,IN,184.0kilogram,163.92,OP-005,2026-06-06T16:12:26,
TXN-204821,SKU-00486,LOC-012,ADJUST,2.0,512.60,OP-004,2026-06-22T04:12:26,DOC-5601
TXN-204822,SKU-00192,LOC-005,IN,105.0 KG,51.09,OP-019,2026-06-22T20:12:26,DOC-2305
TXN-204823,SKU-00258,LOC-008,IN,64.0kilogram,701.66,OP-011,2026-06-18T14:12:26,
TXN-204824,SKU-00107,LOC-013,WRITE_OFF,146.0 KG,634.77,OP-046,2026-06-23T04:12:26,
TXN-204825,SKU-00080,LOC-005,ADJUST,100.0 KG,794.67,OP-014,2026-05-28T13:12:26,
TXN-204826,SKU-00065,LOC-017,IN,68.0,748.79,OP-025,2026-06-04T16:12:26,
TXN-204827,SKU-00264,LOC-015,ADJUST,171.0kilogram,657.93,OP-034,2026-06-03T18:12:26,DOC-6443
TXN-204828,SKU-00114,LOC-003,OUT,129.0kilogram,455.57,OP-043,2026-05-29T03:12:26,
TXN-204829,SKU-00319,LOC-011,ADJUST,173.0kilogram,202.39,OP-049,2026-06-10T23:12:26,
TXN-204830,SKU-00069,LOC-020,IN,34.0kilogram,684.29,OP-040,2026-06-21T09:12:26,DOC-3404
TXN-204831,SKU-00353,LOC-011,OUT,27.0 KG,253.63,OP-038,2026-06-02T18:12:26,DOC-4272
TXN-204832,SKU-00432,LOC-014,WRITE_OFF,13.0 KG,377.69,OP-002,2026-06-01T06:12:26,
TXN-204833,SKU-00468,LOC-012,IN,33.0 KG,695.93,OP-024,2026-06-14T06:12:26,
TXN-204834,SKU-00358,LOC-002,IN,170.0 KG,548.42,OP-016,2026-06-07T10:12:26,DOC-8208
TXN-204835,SKU-00261,LOC-006,IN,114.0,320.64,OP-029,2026-06-03T18:12:26,DOC-9474
TXN-204836,SKU-00433,LOC-002,OUT,79.0,457.88,OP-006,2026-06-16T20:12:26,DOC-3900
TXN-204837,SKU-00042,LOC-015,OUT,51.0kilogram,734.80,OP-017,2026-06-17T16:12:26,DOC-7521
TXN-204838,SKU-00476,LOC-006,ADJUST,93.0kilogram,486.18,OP-034,2026-06-21T22:12:26,DOC-1240
TXN-204839,SKU-00213,LOC-019,OUT,165.0 KG,537.21,OP-036,2026-06-10T17:12:26,DOC-2796
TXN-204840,SKU-00488,LOC-015,IN,176.0 KG,66.28,OP-031,2026-06-06T04:12:26,DOC-2724
TXN-204841,SKU-00027,LOC-001,IN,33.0kilogram,78.96,OP-027,2026-06-17T14:12:26,
TXN-204842,SKU-00416,LOC-008,OUT,105.0,632.21,OP-023,2026-06-17T06:12:26,DOC-5564
TXN-204843,SKU-00008,LOC-005,ADJUST,16.0kilogram,702.19,OP-046,2026-06-24T14:12:26,DOC-7491
TXN-204844,SKU-00383,LOC-006,OUT,3.0 KG,530.05,OP-037,2026-06-10T13:12:26,DOC-1180
TXN-204845,SKU-00254,LOC-013,OUT,15.0kg,391.69,OP-017,2026-06-06T13:12:26,DOC-3342
TXN-204846,SKU-00398,LOC-012,IN,91.0 KG,493.89,OP-046,2026-06-22T00:12:26,
TXN-204847,SKU-00494,LOC-005,IN,84.0kg,724.48,OP-027,2026-06-13T01:12:26,DOC-4395
TXN-204848,SKU-00144,LOC-004,WRITE_OFF,82.0kilogram,446.08,OP-039,2026-06-15T04:12:26,DOC-3845
TXN-204849,SKU-00439,LOC-005,OUT,149.0 KG,482.94,OP-010,2026-06-20T16:12:26,DOC-7275
TXN-204850,SKU-00071,LOC-009,IN,189.0kilogram,590.23,OP-029,2026-06-13T22:12:26,
TXN-204851,SKU-00034,LOC-011,WRITE_OFF,157.0,40.62,OP-029,2026-06-24T15:12:26,DOC-2859
TXN-204852,SKU-00359,LOC-020,IN,19.0,498.65,OP-004,2026-06-21T19:12:26,DOC-2193
TXN-204853,SKU-00168,LOC-013,ADJUST,28.0kilogram,601.99,OP-012,2026-05-29T09:12:26,DOC-1715
TXN-204854,SKU-00205,LOC-019,IN,150.0kilogram,286.80,OP-001,2026-06-06T13:12:26,
TXN-204855,SKU-00023,LOC-003,IN,58.0,790.58,OP-022,2026-06-24T20:12:26,DOC-4151
TXN-204856,SKU-00118,LOC-004,ADJUST,109.0,55.21,OP-032,2026-06-20T11:12:26,
TXN-204857,SKU-00108,LOC-008,IN,100.0kg,619.30,OP-006,2026-06-15T03:12:26,DOC-2486
TXN-204858,SKU-00408,LOC-007,IN,43.0 KG,220.57,OP-048,2026-06-20T06:12:26,DOC-6806
TXN-204859,SKU-00004,LOC-014,OUT,2.0kg,477.72,OP-021,2026-06-12T21:12:26,
TXN-204860,SKU-00029,LOC-017,IN,99.0kg,612.66,OP-017,2026-06-21T04:12:26,DOC-5311
TXN-204861,SKU-00477,LOC-004,IN,12.0,240.26,OP-022,2026-06-21T23:12:26,DOC-6185
TXN-204862,SKU-00460,LOC-009,IN,132.0,561.08,OP-015,2026-05-27T00:12:26,DOC-7204
TXN-204863,SKU-00105,LOC-017,OUT,91.0kilogram,110.83,OP-010,2026-06-20T02:12:26,DOC-8227
TXN-204864,SKU-00356,LOC-003,IN,60.0kg,649.97,OP-004,2026-06-17T21:12:26,
TXN-204865,SKU-00078,LOC-016,IN,113.0,268.34,OP-005,2026-06-17T09:12:26,DOC-3111
TXN-204866,SKU-00456,LOC-002,IN,196.0kilogram,689.53,OP-044,2026-06-10T06:12:26,DOC-1544
TXN-204867,SKU-00120,LOC-015,IN,45.0,150.17,OP-050,2026-06-07T09:12:26,
TXN-204868,SKU-00337,LOC-011,OUT,17.0kg,211.58,OP-049,2026-06-15T13:12:26,DOC-4599
TXN-204869,SKU-00466,LOC-001,IN,28.0,271.15,OP-045,2026-06-21T23:12:26,
TXN-204870,SKU-00473,LOC-001,OUT,56.0,785.67,OP-013,2026-06-20T17:12:26,DOC-7893
TXN-204871,SKU-00142,LOC-010,IN,104.0 KG,423.56,OP-045,2026-06-15T13:12:26,
TXN-204872,SKU-00372,LOC-009,IN,40.0,120.32,OP-040,2026-06-01T19:12:26,DOC-7259
TXN-204873,SKU-00082,LOC-001,OUT,14.0 KG,353.63,OP-014,2026-06-11T20:12:26,
TXN-204874,SKU-00038,LOC-020,IN,152.0 KG,491.21,OP-024,2026-06-01T01:12:26,DOC-9502
TXN-204875,SKU-00301,LOC-011,IN,114.0kg,289.11,OP-037,2026-06-19T11:12:26,DOC-4189
TXN-204876,SKU-00345,LOC-014,IN,77.0kilogram,386.73,OP-017,2026-06-12T10:12:26,
TXN-204877,SKU-00297,LOC-015,OUT,6.0,575.06,OP-038,2026-06-25T21:12:26,DOC-6026
TXN-204878,SKU-00041,LOC-007,OUT,114.0kilogram,326.21,OP-050,2026-06-12T07:12:26,DOC-1873
TXN-204879,SKU-00074,LOC-010,IN,116.0 KG,457.16,OP-030,2026-06-15T00:12:26,
TXN-204880,SKU-00046,LOC-002,WRITE_OFF,173.0 KG,52.27,OP-027,2026-06-02T10:12:26,DOC-5160
TXN-204881,SKU-00348,LOC-014,OUT,62.0,243.43,OP-002,2026-06-07T15:12:26,DOC-6616
TXN-204882,SKU-00302,LOC-014,OUT,14.0,520.66,OP-014,2026-06-07T15:12:26,DOC-2581
TXN-204883,SKU-00026,LOC-001,IN,70.0kg,279.90,OP-022,2026-06-16T21:12:26,DOC-5618
TXN-204884,SKU-00022,LOC-002,IN,89.0kg,105.29,OP-012,2026-06-23T20:12:26,DOC-8420
TXN-204885,SKU-00472,LOC-008,OUT,135.0,117.40,OP-005,2026-06-25T03:12:26,
TXN-204886,SKU-00431,LOC-016,OUT,128.0,497.86,OP-013,2026-06-22T03:12:26,
TXN-204887,SKU-00437,LOC-007,OUT,177.0kilogram,333.48,OP-044,2026-06-02T03:12:26,DOC-3800
TXN-204888,SKU-00165,LOC-004,OUT,170.0,279.50,OP-019,2026-05-29T06:12:26,DOC-1032
TXN-204889,SKU-00249,LOC-012,IN,140.0kilogram,532.02,OP-022,2026-06-24T02:12:26,DOC-2648
TXN-204890,SKU-00299,LOC-004,IN,94.0kilogram,138.75,OP-034,2026-06-19T19:12:26,
TXN-204891,SKU-00241,LOC-009,OUT,60.0,413.50,OP-037,2026-06-04T04:12:26,DOC-5319
TXN-204892,SKU-00018,LOC-013,ADJUST,179.0,23.06,OP-015,2026-05-28T15:12:26,
TXN-204893,SKU-00429,LOC-002,IN,2.0,710.33,OP-006,2026-06-14T12:12:26,DOC-1584
TXN-204894,SKU-00383,LOC-006,OUT,196.0 KG,530.05,OP-036,2026-06-07T04:12:26,
TXN-204895,SKU-00249,LOC-002,ADJUST,7.0kilogram,138.88,OP-011,2026-06-24T23:12:26,DOC-4101
TXN-204896,SKU-00407,LOC-005,OUT,79.0,631.27,OP-032,2026-06-23T02:12:26,DOC-7861
TXN-204897,SKU-00278,LOC-016,ADJUST,10.0kilogram,319.47,OP-024,2026-06-13T07:12:26,DOC-8354
TXN-204898,SKU-00223,LOC-015,OUT,56.0 KG,759.75,OP-048,2026-06-12T00:12:26,DOC-9720
TXN-204899,SKU-00459,LOC-018,OUT,124.0kilogram,605.47,OP-040,2026-06-07T18:12:26,
TXN-204900,SKU-00227,LOC-007,IN,124.0kg,230.51,OP-047,2026-06-15T17:12:26,DOC-3920
TXN-204901,SKU-00170,LOC-002,IN,11.0,248.81,OP-026,2026-06-05T05:12:26,DOC-2159
TXN-204902,SKU-00482,LOC-013,OUT,17.0 KG,504.39,OP-049,2026-06-22T17:12:26,DOC-2187
TXN-204903,SKU-00303,LOC-007,WRITE_OFF,29.0 KG,311.72,OP-020,2026-06-12T13:12:26,DOC-7624
TXN-204904,SKU-00190,LOC-015,OUT,158.0kg,368.95,OP-005,2026-06-10T03:12:26,DOC-1362
TXN-204905,SKU-00076,LOC-006,ADJUST,111.0,578.05,OP-030,2026-06-24T15:12:26,DOC-5513
TXN-204906,SKU-00296,LOC-001,ADJUST,160.0kilogram,355.05,OP-022,2026-06-19T04:12:26,DOC-9158
TXN-204907,SKU-00431,LOC-017,OUT,155.0kg,765.44,OP-009,2026-06-22T23:12:26,DOC-4490
TXN-204908,SKU-00302,LOC-005,OUT,88.0kilogram,177.46,OP-012,2026-06-05T09:12:26,DOC-8477
TXN-204909,SKU-00221,LOC-006,OUT,137.0kg,489.54,OP-034,2026-06-03T12:12:26,
TXN-204910,SKU-00271,LOC-009,OUT,27.0kg,627.31,OP-029,2026-06-21T08:12:26,DOC-8631
TXN-204911,SKU-00353,LOC-015,IN,44.0 KG,496.53,OP-010,2026-05-28T11:12:26,DOC-3103
TXN-204912,SKU-00008,LOC-006,IN,20.0kg,539.29,OP-033,2026-06-06T10:12:26,DOC-3816
TXN-204913,SKU-00299,LOC-015,IN,42.0kg,466.27,OP-047,2026-06-17T05:12:26,DOC-6324
TXN-204914,SKU-00113,LOC-016,ADJUST,140.0,607.64,OP-025,2026-06-12T03:12:26,DOC-6833
TXN-204915,SKU-00193,LOC-017,IN,42.0kg,129.02,OP-006,2026-06-22T00:12:26,DOC-7062
TXN-204916,SKU-00354,LOC-004,IN,66.0kilogram,436.25,OP-003,2026-06-15T08:12:26,DOC-2474
TXN-204917,SKU-00178,LOC-008,IN,1.0 KG,478.79,OP-009,2026-05-29T01:12:26,
TXN-204918,SKU-00137,LOC-016,OUT,180.0,300.20,OP-005,2026-06-03T17:12:26,DOC-4252
TXN-204919,SKU-00451,LOC-005,OUT,173.0 KG,710.74,OP-003,2026-06-15T03:12:26,DOC-8858
TXN-204920,SKU-00074,LOC-011,OUT,107.0 KG,125.50,OP-019,2026-05-27T05:12:26,DOC-1644
TXN-204921,SKU-00154,LOC-017,WRITE_OFF,3.0kg,755.85,OP-042,2026-06-04T07:12:26,DOC-3591
TXN-204922,SKU-00400,LOC-016,ADJUST,49.0kg,252.65,OP-015,2026-06-15T10:12:26,DOC-3087
TXN-204923,SKU-00335,LOC-005,IN,70.0kg,652.61,OP-043,2026-05-29T03:12:26,DOC-1292
TXN-204924,SKU-00041,LOC-007,OUT,81.0 KG,326.21,OP-010,2026-06-22T03:12:26,
TXN-204925,SKU-00378,LOC-015,OUT,160.0kg,749.63,OP-035,2026-06-24T07:12:26,
TXN-204926,SKU-00140,LOC-011,IN,83.0 KG,121.47,OP-044,2026-05-31T22:12:26,DOC-6531
TXN-204927,SKU-00049,LOC-018,OUT,56.0 KG,325.60,OP-022,2026-06-08T22:12:26,
TXN-204928,SKU-00392,LOC-001,IN,66.0kg,744.29,OP-046,2026-06-11T03:12:26,DOC-1169
TXN-204929,SKU-00048,LOC-003,OUT,94.0,792.41,OP-020,2026-06-14T07:12:26,DOC-9134
TXN-204930,SKU-00106,LOC-001,ADJUST,159.0,479.92,OP-014,2026-06-16T11:12:26,DOC-8102
TXN-204931,SKU-00279,LOC-009,OUT,161.0kilogram,485.14,OP-014,2026-06-02T08:12:26,
TXN-204932,SKU-00022,LOC-005,OUT,79.0kg,300.69,OP-014,2026-06-15T01:12:26,DOC-5145
TXN-204933,SKU-00403,LOC-013,ADJUST,133.0,610.63,OP-010,2026-06-17T12:12:26,DOC-6721
TXN-204934,SKU-00061,LOC-012,IN,133.0 KG,557.77,OP-033,2026-06-15T17:12:26,
TXN-204935,SKU-00042,LOC-006,OUT,83.0,550.20,OP-006,2026-05-27T00:12:26,DOC-2740
TXN-204936,SKU-00350,LOC-013,OUT,5.0kilogram,335.10,OP-025,2026-06-20T11:12:26,
TXN-204937,SKU-00046,LOC-001,OUT,84.0kg,415.36,OP-037,2026-06-01T20:12:26,
TXN-204938,SKU-00443,LOC-009,WRITE_OFF,147.0,537.45,OP-034,2026-05-27T03:12:26,DOC-7900
TXN-204939,SKU-00041,LOC-008,IN,113.0kg,421.51,OP-049,2026-05-27T22:12:26,
TXN-204940,SKU-00186,LOC-011,OUT,133.0kilogram,625.04,OP-021,2026-06-21T11:12:26,DOC-4420
TXN-204941,SKU-00007,LOC-011,IN,192.0kilogram,152.18,OP-032,2026-06-08T11:12:26,DOC-7605
TXN-204942,SKU-00153,LOC-009,ADJUST,125.0,377.27,OP-032,2026-06-22T08:12:26,
TXN-204943,SKU-00485,LOC-005,IN,167.0,517.05,OP-002,2026-06-03T17:12:26,
TXN-204944,SKU-00452,LOC-012,OUT,46.0,36.70,OP-013,2026-06-05T21:12:26,
TXN-204945,SKU-00320,LOC-020,ADJUST,76.0,39.63,OP-049,2026-05-28T10:12:26,
TXN-204946,SKU-00473,LOC-003,ADJUST,92.0kg,265.36,OP-015,2026-05-31T10:12:26,DOC-3973
TXN-204947,SKU-00455,LOC-008,WRITE_OFF,76.0kilogram,545.34,OP-022,2026-06-25T09:12:26,DOC-3559
TXN-204948,SKU-00403,LOC-016,IN,17.0kilogram,789.99,OP-046,2026-06-20T01:12:26,DOC-4162
TXN-204949,SKU-00290,LOC-006,IN,117.0 KG,386.61,OP-031,2026-06-10T01:12:26,DOC-2911
